MovielensID,Title,Year,Genre,Director,Cast,Runtime,Languages,Certificate,Plot,Url
2595,Photographer (Fotoamator),1998,Documentary,Dariusz Jabłoński,"Arnold Mostowicz,Jürgen Andreas,Artur Brauner,Jürgen Franz,Norbert Langer",52 minutes,"Deutsch,Polski,",,"In 1987, colour slides were found in a second hand book store in Vienna which turned out to be a collections of photographs taken in the Lodz ghetto by the Nazis' chief accountant. Walter Genewein boosted productivity in the ghetto while keeping costs down, a policy which led to the Lodz ghetto surviving much longer than any other in Poland. He recorded what he considered to be the subhuman aspect of the Jewish workers and he was concerned only with the technical quality of his photos.  Director Dariusz Jabłoński's prize-winning film uses the photographs in a different way. He recreates for us the suffering of inmates, giving a compassionate picture of that it was like to be trapped in the ghetto. (Storyville)",https://movielens.org/movies/2595
1681,Mortal Kombat: Annihilation,1997,Action|Adventure,John R. Leonetti,"Robin Shou,Talisa Soto,James Remar,Sandra Hess,Lynn 'Red' Williams",95 minutes,English,PG-13,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth.",https://movielens.org/movies/1681
2296,"Night at the Roxbury, A",1998,Comedy,John Fortenberry,"Chris Kattan,Will Ferrell,Dan Hedaya,Molly Shannon,Richard Grieco",81 minutes,English,PG-13,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",https://movielens.org/movies/2296
745,"Close Shave, A",1995,Animation|Comedy|Thriller,Nick Park,"Peter Sallis,Anne Reid,Justin Fletcher",30 minutes,English,NR,"Wallace's whirlwind romance with the proprietor of the local wool shop puts his head in a spin, and Gromit is framed for sheep-rustling in a fiendish criminal plot.",https://movielens.org/movies/745
803,Walking and Talking,1996,Romance,Nicole Holofcener,"Catherine Keener,Anne Heche,Todd Field,Liev Schreiber,Kevin Corrigan",86 minutes,English,R,"Just as Amelia thinks she's over her anxiety and insecurity, her best friend announces her engagement, bringing her anxiety and insecurity right back.",https://movielens.org/movies/803
1152,He Walked by Night,1949,Crime|Film-Noir|Thriller,Alfred L. Werker,"Richard Basehart,Scott Brady,Roy Roberts,Whit Bissell,James Cardwell",79 minutes,English,NR,"This film-noir piece, told in semi-documentary style, follows police on the hunt for a resourceful criminal who shoots and kills a cop.",https://movielens.org/movies/1152
2201,"Paradine Case, The",1947,Drama,Alfred Hitchcock,"Gregory Peck,Ann Todd,Alida Valli,Charles Laughton,Charles Coburn",114 minutes,English,,"Attorney Anthony Keane agrees to represent Londonite Mrs. Paradine, who has been fingered in her husband's murder. From the start, the married lawyer is drawn to the enigmatic beauty, and he begins to cast about for a way to exonerate his client. Keane puts the Paradine household servant on the stand, suggesting he is the killer. But Keane soon loses his way in the courtroom, and his half-baked plan sets off a stunning chain of events.",https://movielens.org/movies/2201
3031,Repossessed,1990,Comedy,Bob Logan,"Linda Blair,Ned Beatty,Leslie Nielsen,Anthony Starke,Thom Sharp",80 minutes,English,,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go a second round and has returned to repossess her! With Father Mayii unwilling to help, Father Luke Brophy tries his best to help Nancy, even when TV's Ernest Weller plans to air the exorcism live on TV.",https://movielens.org/movies/3031
3883,Catfish in Black Bean Sauce,1999,Comedy|Drama,Chi Muoi Lo,"Paul Winfield,Mary Alice,Chi Muoi Lo,Lauren Tom,Kiều Chinh",119 minutes,,PG-13,"An African American couple (Winfield and Alice) adopt two orphans from a Vietnamese refugee camp. After twenty-two years, the children are reunited with their birth mother, bringing deeply submerged resentments and misconceptions to the surface and forcing the characters to reexamine their identity and relationships in both comical and poignant situations.",https://movielens.org/movies/3883
3078,Liberty Heights,1999,Drama,Barry Levinson,"Adrien Brody,Ben Foster,Orlando Jones,Bebe Neuwirth,Joe Mantegna",127 minutes,"Deutsch,,English",R,"This semi-autobiographical film by Barry Levinson follows various members of the Kurtzman clan, a Jewish family living in suburban Baltimore during the 1950s. As teenaged Ben completes high school, he falls for Sylvia, a black classmate, creating inevitable tensions. Meanwhile, Ben's brother, Van, attends college and becomes smitten with a mysterious woman while their father tries to maintain his burlesque business.",https://movielens.org/movies/3078
2294,Antz,1998,Animation|Children's,"Eric Darnell,Tim Johnson","Woody Allen,Sharon Stone,Dan Aykroyd,Anne Bancroft,Danny Glover",83 minutes,"English,Español",PG,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",https://movielens.org/movies/2294
3893,Nurse Betty,2000,Comedy|Thriller,Neil LaBute,"Morgan Freeman,Renée Zellweger,Chris Rock,Greg Kinnear,Aaron Eckhart",108 minutes,"Español,English",R,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",https://movielens.org/movies/3893
3896,"Way of the Gun, The",2000,Crime|Thriller,Christopher McQuarrie,"Ryan Phillippe,Benicio del Toro,Juliette Lewis,James Caan,Taye Diggs",119 minutes,"Español,English",R,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,https://movielens.org/movies/3896
2371,Fletch,1985,Comedy,Michael Ritchie,"Chevy Chase,Tim Matheson,Dana Wheeler-Nicholson,Joe Don Baker,Richard Libertini",98 minutes,English,PG,"When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.",https://movielens.org/movies/2371
2098,Son of Flubber,1963,Children's|Comedy,Robert Stevenson,"Fred MacMurray,Nancy Olson,Keenan Wynn,Tommy Kirk,Ed Wynn",100 minutes,English,G,"Beleaguered professor Ned Brainard has already run into a pile of misfortunes with his discovery of the super-elastic substance ""Flubber."" Now he hopes to have better luck with a gravity-busting derivative he's dubbed ""Flubbergas."" Ned's experiments, constantly hampered by government obstruction, earn the consternation of his wife, Betsy. But a game-winning modification to a football uniform may help Ned make the case for his fantastic new invention.",https://movielens.org/movies/2098
991,Michael Collins,1996,Drama|War,Neil Jordan,"Liam Neeson,Aidan Quinn,Stephen Rea,Alan Rickman,Julia Roberts",132 minutes,English,R,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.",https://movielens.org/movies/991
257,Just Cause,1995,Mystery|Thriller,Arne Glimcher,"Sean Connery,Laurence Fishburne,Blair Underwood,Kate Capshaw,Ruby Dee",102 minutes,English,R,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.,https://movielens.org/movies/257
197,"Stars Fell on Henrietta, The",1995,Drama,James Keach,"Robert Duvall,Aidan Quinn,Frances Fisher,Brian Dennehy,Lexi Randall",109 minutes,"Magyar,English",PG,"The setting is early America during the oil boom. An elderly, down on his luck 'oil man', Mr. Cox finds himself in the town of Henrietta. Using unconventional methods, he convinces himself and local Don Day that there is oil on Day's land. The financially strapped Day puts everything into finding oil...but at what cost?",https://movielens.org/movies/197
1695,Artemisia,1997,Drama,Agnès Merlet,"Valentina Cervi,Michel Serrault,Miki Manojlović,Luca Zingaretti,Emmanuelle Devos",98 minutes,Français,R,"The story of Artemisia Gentileschi (1593-1653), one of the first well-known female painters, including her youth, when she was guided and protected by her father, the painter Orazio Gentileschi.",https://movielens.org/movies/1695
3634,Seven Days in May,1964,Thriller,John Frankenheimer,"Burt Lancaster,Kirk Douglas,Fredric March,Ava Gardner,Edmond O'Brien",118 minutes,"Français,English",,A U.S. Army colonel alerts the president of a planned military coup against him.,https://movielens.org/movies/3634
1513,Romy and Michele's High School Reunion,1997,Comedy,David Mirkin,"Mira Sorvino,Lisa Kudrow,Janeane Garofalo,Alan Cumming,Julia Campbell",92 minutes,English,R,"Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.",https://movielens.org/movies/1513
3273,Scream 3,2000,Horror|Mystery|Thriller,Wes Craven,"David Arquette,Neve Campbell,Courteney Cox,Patrick Dempsey,Scott Foley",116 minutes,English,R,"While Sidney lives in safely guarded seclusion, bodies begin dropping around the Hollywood set of STAB 3, the latest movie based on the gruesome Woodsboro killings.",https://movielens.org/movies/3273
1755,Shooting Fish,1997,Romance,Stefan Schwartz,"Dan Futterman,Stuart Townsend,Kate Beckinsale,Rowena Cooper,Scott Charles",109 minutes,"English,Español",PG,Two con artists hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.,https://movielens.org/movies/1755
2766,"Adventures of Sebastian Cole, The",1998,Comedy|Drama,Tod Williams,"Adrian Grenier,Clark Gregg,Aleksa Palladino,Margaret Colin,John Shea",99 minutes,English,,"Hank marries the divorced Joan, who's the mother of teens Sebastian and Jessica. After living with his new family for years, Hank announces that he's getting a sex change operation. The family deserts Hank, with Jessica going her own way and Sebastian staying with his mom. But Joan becomes an alcoholic, so Sebastian moves back in with Hank — now Henrietta — who turns out to be far more supportive than anyone else.",https://movielens.org/movies/2766
699,To Cross the Rubicon,1991,Drama,Barry Caillier,"Billy Burke,Jeffrey Dean Morgan,Lorraine Devon Wilke,Patricia Royce,David Crosby",,,,"Kendall (Patricia Royce) just got dumped by her boyfriend, David (J.D. Souther). But it's nothing that a much younger rock musician -- and the advice of her best friend (and David's ex-), Claire (Lorraine Devon) -- couldn't fix. Only problem is, Claire and David have rekindled their lost romance. Now, Claire and Kendall's friendship is put to the ultimate test as they try to help each other decipher men and love in this romantic comedy.",https://movielens.org/movies/699
